id,bin,area_km2,harbors,overlaps,kcal_all,kcal_cerleg,kcal_bantub,kcal_density,pop_1500,cities_1500,pop_1700,cities_1700,pop_1800,cities_1800,origin_lon,origin_lat,rf_pred_1800,rf_resid_1800
OS-91,0_0_0,20118,0,7,0,0,0,0.0,0,0,0,0,0,0,12.03249,26.74341,0,-0.0
OS-90,0_0_0,20695,0,7,0,0,0,0.0,0,0,0,0,0,0,12.03249,27.28339,0,-0.0
OR-89,0_0_0,21004,0,7,0,0,0,0.0,0,0,0,0,0,0,11.56485,28.09337,0,-0.0
OS-89,0_0_0,20784,0,7,0,0,0,0.0,0,0,0,0,0,0,12.03249,27.82338,0,-0.0
OT-89,0_0_0,19824,0,7,0,0,0,0.0,0,0,0,0,0,0,12.50013,28.09337,0,-0.0
OT-88,0_0_0,21107,0,7,0,0,0,0.0,0,0,0,0,0,0,12.50013,28.63335,0,-0.0
OV-91,0_0_0,20906,0,7,0,0,0,0.0,0,0,0,0,0,0,13.43541,27.0134,0,-0.0
OV-90,0_0_0,19674,0,7,0,0,0,0.0,0,0,0,0,0,0,13.43541,27.55338,0,-0.0
OQ-91,0_0_0,21362,0,7,0,0,0,0.0,0,0,0,0,0,0,11.09721,26.74341,0,-0.01
OR-90,0_0_0,20157,0,7,0,0,0,0.0,0,0,0,0,0,0,11.56485,27.55338,0,-0.0
OU-88,0_0_0,20965,0,7,0,0,0,0.0,0,0,0,0,0,0,12.96777,28.36336,0,-0.0
OU-89,0_0_0,21496,0,7,0,0,0,0.0,0,0,0,0,0,0,12.96777,27.82338,0,-0.01
OV-89,0_0_0,21265,0,7,0,0,0,0.0,0,0,0,0,0,0,13.43541,28.09337,0,-0.0
OU-94,0_0_0,20993,0,7,0,0,0,0.0,0,0,0,0,0,0,12.96777,25.12345,0,-0.0
OQ-92,0_0_0,19943,0,7,0,0,0,0.0,0,0,0,0,0,0,11.09721,26.20342,0,-0.0
OQ-95,0_0_0,19170,0,7,0,0,0,0.0,0,0,0,0,0,0,11.09721,24.58347,0,-0.0
OS-93,0_0_0,21613,0,7,0,0,0,0.0,0,0,0,0,0,0,12.03249,25.66344,0,-0.01
OT-94,0_0_0,21147,0,7,0,0,0,0.0,0,0,0,0,0,0,12.50013,25.39345,0,-0.0
OV-92,0_0_0,21148,0,7,0,0,0,0.0,0,0,0,0,0,0,13.43541,26.47342,0,-0.0
OS-92,0_0_0,23173,0,7,0,0,0,0.0,0,0,0,0,0,0,12.03249,26.20342,0,-0.02
OV-93,0_0_0,19833,0,7,0,0,0,0.0,0,0,0,0,0,0,13.43541,25.93343,0,-0.0
OU-92,0_0_0,20412,0,7,0,0,0,0.0,0,0,0,0,0,0,12.96777,26.20342,0,-0.0
OS-95,0_0_0,20720,0,7,0,0,0,0.0,0,0,0,0,0,0,12.03249,24.58347,0,-0.0
OT-93,0_0_0,20117,0,7,0,0,0,0.0,0,0,0,0,0,0,12.50013,25.93343,0,-0.0
OR-92,0_0_0,19561,0,7,0,0,0,0.0,0,0,0,0,0,0,11.56485,26.47342,0,-0.0
OS-94,0_0_0,21246,0,7,0,0,0,0.0,0,0,0,0,0,0,12.03249,25.12345,0,-0.0
OR-94,0_0_0,24278,0,7,0,0,0,0.0,0,0,0,0,0,0,11.56485,25.39345,0,-0.02
OT-95,0_0_0,19844,0,7,0,0,0,0.0,0,0,0,0,0,0,12.50013,24.85346,0,-0.0
OV-94,0_0_0,21253,0,7,0,0,0,0.0,0,0,0,0,0,0,13.43541,25.39345,0,-0.0
OR-95,0_0_0,23156,0,7,0,0,0,0.0,0,0,0,0,0,0,11.56485,24.85346,0,-0.02
OT-92,0_0_0,19747,0,7,0,0,0,0.0,0,0,0,0,0,0,12.50013,26.47342,0,-0.0
OU-93,0_0_0,21047,0,7,0,0,0,0.0,0,0,0,0,0,0,12.96777,25.66344,0,-0.0
OR-93,0_0_0,22134,0,7,0,0,0,0.0,0,0,0,0,0,0,11.56485,25.93343,0,-0.01
OL-90,0_0_0,21297,0,7,0,0,0,0.0,0,0,0,0,0,0,8.759,27.55338,0,-0.0
OP-90,0_0_0,20565,0,7,0,0,0,0.0,0,0,0,0,0,0,10.62957,27.55338,0,-0.0
OM-89,0_0_0,19811,0,7,0,0,0,0.0,0,0,0,0,0,0,9.22664,27.82338,0,-0.0
OO-90,0_0_0,19627,0,7,0,0,0,0.0,0,0,0,0,0,0,10.16192,27.28339,0,-0.0
OJ-90,0_0_0,20282,0,7,0,0,0,0.0,0,0,0,0,0,0,7.82372,27.55338,0,-0.0
OQ-89,0_0_0,20619,0,7,0,0,0,0.0,0,0,0,0,0,0,11.09721,27.82338,0,-0.0
OO-89,0_0_0,20137,0,7,0,0,0,0.0,0,0,0,0,0,0,10.16192,27.82338,0,-0.0
OJ-89,0_0_0,21335,0,7,0,0,0,0.0,0,0,0,0,0,0,7.82372,28.09337,0,-0.01
OJ-91,0_0_0,20180,0,7,0,0,0,0.0,0,0,0,0,0,0,7.82372,27.0134,0,-0.0
OM-90,0_0_0,20972,0,7,0,0,0,0.0,0,0,0,0,0,0,9.22664,27.28339,0,-0.0
OL-89,0_0_0,20239,0,7,0,0,0,0.0,0,0,0,0,0,0,8.759,28.09337,0,-0.0
OP-89,0_0_0,20823,0,7,0,0,0,0.0,0,0,0,0,0,0,10.62957,28.09337,0,-0.0
ON-91,0_0_0,21132,0,7,0,0,0,0.0,0,0,0,0,0,0,9.69428,27.0134,0,-0.0
OQ-90,0_0_0,20053,0,7,0,0,0,0.0,0,0,0,0,0,0,11.09721,27.28339,0,-0.0
ON-90,0_0_0,20323,0,7,0,0,0,0.0,0,0,0,0,0,0,9.69428,27.55338,0,-0.0
ON-89,0_0_0,20628,0,7,0,0,0,0.0,0,0,0,0,0,0,9.69428,28.09337,0,-0.0
OP-91,0_0_0,20555,0,7,0,0,0,0.0,0,0,0,0,0,0,10.62957,27.0134,0,-0.0
OK-89,0_0_0,20442,0,7,0,0,0,0.0,0,0,0,0,0,0,8.29136,27.82338,0,-0.0
OL-91,0_0_0,20124,0,7,0,0,0,0.0,0,0,0,0,0,0,8.759,27.0134,0,-0.0
OK-90,0_0_0,20220,0,7,0,0,0,0.0,0,0,0,0,0,0,8.29136,27.28339,0,-0.0
OO-93,0_0_0,19119,0,7,0,0,0,0.0,0,0,0,0,0,0,10.16192,25.66344,0,-0.0
OP-93,0_0_0,20354,0,7,0,0,0,0.0,0,0,0,0,0,0,10.62957,25.93343,0,-0.0
OP-96,0_0_0,19919,0,7,0,0,0,0.0,0,0,0,0,0,0,10.62957,24.31348,0,-0.0
OP-92,0_0_0,20679,0,7,0,0,0,0.0,0,0,0,0,0,0,10.62957,26.47342,0,-0.0
ON-93,0_0_0,21425,0,7,0,0,0,0.0,0,0,0,0,0,0,9.69428,25.93343,0,-0.01
OM-93,0_0_0,18893,0,7,0,0,0,0.0,0,0,0,0,0,0,9.22664,25.66344,0,-0.0
OO-96,0_0_0,25331,0,7,0,0,0,0.0,0,0,0,0,0,0,10.16192,24.04349,0,-0.03
OP-94,0_0_0,20572,0,7,0,0,0,0.0,0,0,0,0,0,0,10.62957,25.39345,0,-0.0
ON-92,0_0_0,20797,0,7,0,0,0,0.0,0,0,0,0,0,0,9.69428,26.47342,0,-0.0
ON-96,0_0_0,22367,0,7,0,0,0,0.0,0,0,0,0,0,0,9.69428,24.31348,0,-0.01
OP-95,0_0_0,20548,0,7,0,0,0,0.0,0,0,0,0,0,0,10.62957,24.85346,0,-0.0
OM-94,0_0_0,29759,0,9,0,0,0,0.0,0,0,0,0,0,0,9.22664,25.12345,0,-0.0
OO-91,0_0_0,20467,0,7,0,0,0,0.0,0,0,0,0,0,0,10.16192,26.74341,0,-0.0
OO-95,0_0_0,21233,0,7,0,0,0,0.0,0,0,0,0,0,0,10.16192,24.58347,0,-0.0
OQ-94,0_0_0,18397,0,7,0,0,0,0.0,0,0,0,0,0,0,11.09721,25.12345,0,-0.0
ON-94,0_0_0,18926,0,7,0,0,0,0.0,0,0,0,0,0,0,9.69428,25.39345,0,-0.0
OQ-93,0_0_0,19026,0,7,0,0,0,0.0,0,0,0,0,0,0,11.09721,25.66344,0,-0.0
OO-94,0_0_0,17353,0,7,0,0,0,0.0,0,0,0,0,0,0,10.16192,25.12345,0,-0.0
ON-95,0_0_0,26115,0,8,0,0,0,0.0,0,0,0,0,0,0,9.69428,24.85346,0,-0.04
OO-92,0_0_0,20481,0,7,0,0,0,0.0,0,0,0,0,0,0,10.16192,26.20342,0,-0.0
OM-86,0_0_0,21253,0,7,0,0,0,0.0,0,0,0,0,0,0,9.22664,29.44333,0,-0.0
OL-85,0_0_0,20219,0,7,0,0,0,0.0,0,0,0,0,0,0,8.759,30.25331,0,-0.0
OM-84,0_0_0,20963,0,7,0,0,0,0.0,0,0,0,0,0,0,9.22664,30.5233,0,-0.0
OK-84,0_0_0,20121,0,7,0,0,0,0.0,0,0,0,0,0,0,8.29136,30.5233,0,-0.0
OM-88,0_0_0,20755,0,7,0,0,0,0.0,0,0,0,0,0,0,9.22664,28.36336,0,-0.0
OJ-87,0_0_0,20550,0,7,0,0,0,0.0,0,0,0,0,0,0,7.82372,29.17334,0,-0.0
OJ-86,0_0_0,20151,0,7,0,0,0,0.0,0,0,0,0,0,0,7.82372,29.71332,0,-0.0
OL-88,0_0_0,21523,0,7,0,0,0,0.0,0,0,0,0,0,0,8.759,28.63335,0,-0.01
OL-87,0_0_0,19467,0,7,0,0,0,0.0,0,0,0,0,0,0,8.759,29.17334,0,-0.0
OM-85,0_0_0,20254,0,7,0,0,0,0.0,0,0,0,0,0,0,9.22664,29.98331,0,-0.0
OM-83,0_0_0,20120,0,7,0,0,0,0.0,0,0,0,0,0,0,9.22664,31.06328,0,-0.0
OL-86,0_0_0,20202,0,7,0,0,0,0.0,0,0,0,0,0,0,8.759,29.71332,0,-0.0
OK-85,0_0_0,20673,0,7,0,0,0,0.0,0,0,0,0,0,0,8.29136,29.98331,0,-0.0
OM-87,0_0_0,22594,0,7,0,0,0,0.0,0,0,0,0,0,0,9.22664,28.90335,0,-0.02
OK-87,0_0_0,20867,0,7,0,0,0,0.0,0,0,0,0,0,0,8.29136,28.90335,0,-0.0
ON-87,0_0_0,21899,0,7,0,0,0,0.0,0,0,0,0,0,0,9.69428,29.17334,0,-0.01
OL-84,0_0_0,20440,0,7,0,0,0,0.0,0,0,0,0,0,0,8.759,30.79329,0,-0.0
OK-86,0_0_0,20360,0,7,0,0,0,0.0,0,0,0,0,0,0,8.29136,29.44333,0,-0.0
OK-88,0_0_0,20851,0,7,0,0,0,0.0,0,0,0,0,0,0,8.29136,28.36336,0,-0.0
OJ-84,0_0_0,20459,0,7,0,0,0,0.0,0,0,0,0,0,0,7.82372,30.79329,0,-0.0
OE-84,0_0_0,20629,0,7,0,0,0,0.0,0,0,0,0,0,0,5.48552,30.5233,0,-0.0
OH-87,0_0_0,20242,0,7,0,0,0,0.0,0,0,0,0,0,0,6.88844,29.17334,0,-0.0
OI-86,0_0_0,21618,0,7,0,0,0,0.0,0,0,0,0,0,0,7.35608,29.44333,0,-0.01
OH-85,0_0_0,20930,0,7,0,0,0,0.0,0,0,0,0,0,0,6.88844,30.25331,0,-0.0
OF-84,0_0_0,20751,0,7,0,0,0,0.0,0,0,0,0,0,0,5.95316,30.79329,0,-0.0
OI-84,0_0_0,20518,0,7,0,0,0,0.0,0,0,0,0,0,0,7.35608,30.5233,0,-0.0
OG-86,0_0_0,21286,0,7,0,0,0,0.0,0,0,0,0,0,0,6.4208,29.44333,0,-0.0
OH-86,0_0_0,20663,0,7,0,0,0,0.0,0,0,0,0,0,0,6.88844,29.71332,0,-0.0
OJ-85,0_0_0,20510,0,7,0,0,0,0.0,0,0,0,0,0,0,7.82372,30.25331,0,-0.0
OG-84,0_0_0,20704,0,7,0,0,0,0.0,0,0,0,0,0,0,6.4208,30.5233,0,-0.0
OG-85,0_0_0,20589,0,7,0,0,0,0.0,0,0,0,0,0,0,6.4208,29.98331,0,-0.0
OI-87,0_0_0,19930,0,7,0,0,0,0.0,0,0,0,0,0,0,7.35608,28.90335,0,-0.0
OH-84,0_0_0,20754,0,7,0,0,0,0.0,0,0,0,0,0,0,6.88844,30.79329,0,-0.0
OE-87,0_0_0,21054,0,7,0,0,0,0.0,0,0,0,0,0,0,5.48552,28.90335,0,-0.0
OE-86,0_0_0,20213,0,7,0,0,0,0.0,0,0,0,0,0,0,5.48552,29.44333,0,-0.0
OI-85,0_0_0,20351,0,7,0,0,0,0.0,0,0,0,0,0,0,7.35608,29.98331,0,-0.0
OE-85,0_0_0,20753,0,7,0,0,0,0.0,0,0,0,0,0,0,5.48552,29.98331,0,-0.0
OF-85,0_0_0,20709,0,7,0,0,0,0.0,0,0,0,0,0,0,5.95316,30.25331,0,-0.0
OF-87,0_0_0,20376,0,7,0,0,0,0.0,0,0,0,0,0,0,5.95316,29.17334,0,-0.0
OF-86,0_0_0,20612,0,7,0,0,0,0.0,0,0,0,0,0,0,5.95316,29.71332,0,-0.0
NY-86,0_0_0,21719,0,7,0,0,0,0.0,0,0,0,0,0,0,2.67968,29.44333,0,-0.01
OD-89,0_0_0,21924,0,7,0,0,0,0.0,0,0,0,0,0,0,5.01788,28.09337,0,-0.01
OB-87,0_0_0,20596,0,7,0,0,0,0.0,0,0,0,0,0,0,4.0826,29.17334,0,-0.0
OA-88,0_0_0,22094,0,7,0,0,0,0.0,0,0,0,0,0,0,3.61496,28.36336,0,-0.01
OA-86,0_0_0,19925,0,7,0,0,0,0.0,0,0,0,0,0,0,3.61496,29.44333,0,-0.0
OC-87,0_0_0,20317,0,7,0,0,0,0.0,0,0,0,0,0,0,4.55024,28.90335,0,-0.0
NY-87,0_0_0,21567,0,7,0,0,0,0.0,0,0,0,0,0,0,2.67968,28.90335,0,-0.01
OC-89,0_0_0,20092,0,7,0,0,0,0.0,0,0,0,0,0,0,4.55024,27.82338,0,-0.0
OA-87,0_0_0,20055,0,7,0,0,0,0.0,0,0,0,0,0,0,3.61496,28.90335,0,-0.0
NY-88,0_0_0,22890,0,7,0,0,0,0.0,0,0,0,0,0,0,2.67968,28.36336,0,-0.02
NZ-88,0_0_0,20617,0,7,0,0,0,0.0,0,0,0,0,0,0,3.14732,28.63335,0,-0.0
NZ-87,0_0_0,20860,0,7,0,0,0,0.0,0,0,0,0,0,0,3.14732,29.17334,0,-0.0
OC-88,0_0_0,21103,0,7,0,0,0,0.0,0,0,0,0,0,0,4.55024,28.36336,0,-0.0
OB-88,0_0_0,21650,0,7,0,0,0,0.0,0,0,0,0,0,0,4.0826,28.63335,0,-0.01
OC-86,0_0_0,20630,0,7,0,0,0,0.0,0,0,0,0,0,0,4.55024,29.44333,0,-0.0
OB-89,0_0_0,21742,0,7,0,0,0,0.0,0,0,0,0,0,0,4.0826,28.09337,0,-0.01
OD-88,0_0_0,20396,0,7,0,0,0,0.0,0,0,0,0,0,0,5.01788,28.63335,0,-0.0
NX-89,0_0_0,23274,0,7,0,0,0,0.0,0,0,0,0,0,0,2.21204,28.09337,0,-0.02
OD-87,0_0_0,20000,0,7,0,0,0,0.0,0,0,0,0,0,0,5.01788,29.17334,0,-0.0
NZ-89,0_0_0,23762,0,7,0,0,0,0.0,0,0,0,0,0,0,3.14732,28.09337,0,-0.02
OH-91,0_0_0,22656,0,7,0,0,0,0.0,0,0,0,0,0,0,6.88844,27.0134,0,-0.02
OH-89,0_0_0,21273,0,7,0,0,0,0.0,0,0,0,0,0,0,6.88844,28.09337,0,-0.0
OG-87,0_0_0,20289,0,7,0,0,0,0.0,0,0,0,0,0,0,6.4208,28.90335,0,-0.0
OE-89,0_0_0,21855,0,7,0,0,0,0.0,0,0,0,0,0,0,5.48552,27.82338,0,-0.01
OF-89,0_0_0,20145,0,7,0,0,0,0.0,0,0,0,0,0,0,5.95316,28.09337,0,-0.0
OI-90,0_0_0,19766,0,7,0,0,0,0.0,0,0,0,0,0,0,7.35608,27.28339,0,-0.0
OH-88,0_0_0,20475,0,7,0,0,0,0.0,0,0,0,0,0,0,6.88844,28.63335,0,-0.0
OG-90,0_0_0,19841,0,7,0,0,0,0.0,0,0,0,0,0,0,6.4208,27.28339,0,-0.0
OF-91,0_0_0,19309,0,7,0,0,0,0.0,0,0,0,0,0,0,5.95316,27.0134,0,-0.0
OI-89,0_0_0,21562,0,7,0,0,0,0.0,0,0,0,0,0,0,7.35608,27.82338,0,-0.01
OJ-88,0_0_0,21272,0,7,0,0,0,0.0,0,0,0,0,0,0,7.82372,28.63335,0,-0.0
OE-90,0_0_0,20021,0,7,0,0,0,0.0,0,0,0,0,0,0,5.48552,27.28339,0,-0.0
OE-88,0_0_0,20186,0,7,0,0,0,0.0,0,0,0,0,0,0,5.48552,28.36336,0,-0.0
OG-89,0_0_0,20187,0,7,0,0,0,0.0,0,0,0,0,0,0,6.4208,27.82338,0,-0.0
OI-88,0_0_0,21720,0,7,0,0,0,0.0,0,0,0,0,0,0,7.35608,28.36336,0,-0.01
OH-90,0_0_0,20208,0,7,0,0,0,0.0,0,0,0,0,0,0,6.88844,27.55338,0,-0.0
OG-88,0_0_0,21178,0,7,0,0,0,0.0,0,0,0,0,0,0,6.4208,28.36336,0,-0.0
OF-88,0_0_0,20715,0,7,0,0,0,0.0,0,0,0,0,0,0,5.95316,28.63335,0,-0.0
OF-90,0_0_0,20352,0,7,0,0,0,0.0,0,0,0,0,0,0,5.95316,27.55338,0,-0.0
OG-91,0_0_0,17630,0,7,0,0,0,0.0,0,0,0,0,0,0,6.4208,26.74341,0,-0.0
OE-91,0_0_0,20702,0,7,0,0,0,0.0,0,0,0,0,0,0,5.48552,26.74341,0,-0.0
OE-94,0_0_0,18362,0,7,0,0,0,0.0,0,0,0,0,0,0,5.48552,25.12345,0,-0.0
OF-92,0_0_0,20680,0,7,0,0,0,0.0,0,0,0,0,0,0,5.95316,26.47342,0,-0.0
OH-94,0_0_0,22195,0,7,0,0,0,0.0,0,0,0,0,0,0,6.88844,25.39345,0,-0.01
OG-94,0_0_0,19885,0,7,0,0,0,0.0,0,0,0,0,0,0,6.4208,25.12345,0,-0.0
OH-95,0_0_0,18741,0,7,0,0,0,0.0,0,0,0,0,0,0,6.88844,24.85346,0,-0.0
OI-94,0_0_0,23635,0,7,0,0,0,0.0,0,0,0,0,0,0,7.35608,25.12345,0,-0.02
OE-92,0_0_0,20711,0,7,0,0,0,0.0,0,0,0,0,0,0,5.48552,26.20342,0,-0.0
OE-93,0_0_0,17538,0,7,0,0,0,0.0,0,0,0,0,0,0,5.48552,25.66344,0,-0.0
OF-93,0_0_0,20098,0,7,0,0,0,0.0,0,0,0,0,0,0,5.95316,25.93343,0,-0.0
OF-94,0_0_0,21450,0,7,0,0,0,0.0,0,0,0,0,0,0,5.95316,25.39345,0,-0.01
OG-92,0_0_0,19150,0,7,0,0,0,0.0,0,0,0,0,0,0,6.4208,26.20342,0,-0.0
OG-93,0_0_0,20947,0,7,0,0,0,0.0,0,0,0,0,0,0,6.4208,25.66344,0,-0.0
OI-92,0_0_0,17585,0,7,0,0,0,0.0,0,0,0,0,0,0,7.35608,26.20342,0,-0.0
OH-92,0_0_0,19377,0,7,0,0,0,0.0,0,0,0,0,0,0,6.88844,26.47342,0,-0.0
OI-93,0_0_0,23484,0,8,0,0,0,0.0,0,0,0,0,0,0,7.35608,25.66344,0,-0.02
OH-93,0_0_0,20210,0,7,0,0,0,0.0,0,0,0,0,0,0,6.88844,25.93343,0,-0.0
OF-95,0_0_0,20174,0,7,0,0,0,0.0,0,0,0,0,0,0,5.95316,24.85346,0,-0.0
OJ-93,0_0_0,26315,0,9,0,0,0,0.0,0,0,0,0,0,0,7.82372,25.93343,0,-0.02
OI-91,0_0_0,17791,0,7,0,0,0,0.0,0,0,0,0,0,0,7.35608,26.74341,0,-0.0
OC-91,0_0_0,19296,0,7,0,0,0,0.0,0,0,0,0,0,0,4.55024,26.74341,0,-0.0
OB-91,0_0_0,21094,0,7,0,0,0,0.0,0,0,0,0,0,0,4.0826,27.0134,0,-0.0
NY-91,0_0_0,20606,0,7,0,0,0,0.0,0,0,0,0,0,0,2.67968,26.74341,0,-0.0
OC-92,0_0_0,21550,0,6,0,0,0,0.0,0,0,0,0,0,0,4.55024,26.20342,0,-0.01
NX-90,0_0_0,19501,0,7,0,0,0,0.0,0,0,0,0,0,0,2.21204,27.55338,0,-0.0
NY-90,0_0_0,20003,0,7,0,0,0,0.0,0,0,0,0,0,0,2.67968,27.28339,0,-0.0
NZ-92,0_0_0,19579,0,7,0,0,0,0.0,0,0,0,0,0,0,3.14732,26.47342,0,-0.0
NX-91,0_0_0,20085,0,7,0,0,0,0.0,0,0,0,0,0,0,2.21204,27.0134,0,-0.0
OD-91,0_0_0,20381,0,7,0,0,0,0.0,0,0,0,0,0,0,5.01788,27.0134,0,-0.0
OD-90,0_0_0,20642,0,7,0,0,0,0.0,0,0,0,0,0,0,5.01788,27.55338,0,-0.0
OD-92,0_0_0,19943,0,7,0,0,0,0.0,0,0,0,0,0,0,5.01788,26.47342,0,-0.0
OA-91,0_0_0,19921,0,7,0,0,0,0.0,0,0,0,0,0,0,3.61496,26.74341,0,-0.0
OA-89,0_0_0,21971,0,7,0,0,0,0.0,0,0,0,0,0,0,3.61496,27.82338,0,-0.01
OB-90,0_0_0,20394,0,7,0,0,0,0.0,0,0,0,0,0,0,4.0826,27.55338,0,-0.0
OA-90,0_0_0,19325,0,7,0,0,0,0.0,0,0,0,0,0,0,3.61496,27.28339,0,-0.0
NZ-90,0_0_0,19102,0,7,0,0,0,0.0,0,0,0,0,0,0,3.14732,27.55338,0,-0.0
NY-89,0_0_0,20025,0,7,0,0,0,0.0,0,0,0,0,0,0,2.67968,27.82338,0,-0.0
OB-92,0_0_0,17808,0,7,0,0,0,0.0,0,0,0,0,0,0,4.0826,26.47342,0,-0.0
NZ-91,0_0_0,20026,0,7,0,0,0,0.0,0,0,0,0,0,0,3.14732,27.0134,0,-0.0
OC-90,0_0_0,21092,0,7,0,0,0,0.0,0,0,0,0,0,0,4.55024,27.28339,0,-0.0
OA-93,0_0_0,19501,0,7,0,0,0,0.0,0,0,0,0,0,0,3.61496,25.66344,0,-0.0
OA-92,0_0_0,24003,0,7,0,0,0,0.0,0,0,0,0,0,0,3.61496,26.20342,0,-0.02
NZ-95,0_0_0,19923,0,7,0,0,0,0.0,0,0,0,0,0,0,3.14732,24.85346,0,-0.0
OD-95,0_0_0,19600,0,7,0,0,0,0.0,0,0,0,0,0,0,5.01788,24.85346,0,-0.0
OB-95,0_0_0,22064,0,7,0,0,0,0.0,0,0,0,0,0,0,4.0826,24.85346,0,-0.01
OD-94,0_0_0,18432,0,7,0,0,0,0.0,0,0,0,0,0,0,5.01788,25.39345,0,-0.0
OC-93,0_0_0,32959,0,11,0,0,0,0.0,0,0,0,0,0,0,4.55024,25.66344,0,-0.0
OB-93,0_0_0,16959,0,6,0,0,0,0.0,0,0,0,0,0,0,4.0826,25.93343,0,-0.0
OC-95,0_0_0,22794,0,7,0,0,0,0.0,0,0,0,0,0,0,4.55024,24.58347,0,-0.02
NY-95,0_0_0,22320,0,7,0,0,0,0.0,0,0,0,0,0,0,2.67968,24.58347,0,-0.01
OA-95,0_0_0,20264,0,7,0,0,0,0.0,0,0,0,0,0,0,3.61496,24.58347,0,-0.0
NZ-96,0_0_0,22986,0,7,0,0,0,0.0,0,0,0,0,0,0,3.14732,24.31348,0,-0.02
OD-96,0_0_0,21136,0,7,0,0,0,0.0,0,0,0,0,0,0,5.01788,24.31348,0,-0.0
NZ-93,0_0_0,19786,0,7,0,0,0,0.0,0,0,0,0,0,0,3.14732,25.93343,0,-0.0
OC-94,0_0_0,21819,0,7,0,0,0,0.0,0,0,0,0,0,0,4.55024,25.12345,0,-0.01
NZ-94,0_0_0,19913,0,7,0,0,0,0.0,0,0,0,0,0,0,3.14732,25.39345,0,-0.0
OD-93,0_0_0,19186,0,7,0,0,0,0.0,0,0,0,0,0,0,5.01788,25.93343,0,-0.0
OA-94,0_0_0,19266,0,7,0,0,0,0.0,0,0,0,0,0,0,3.61496,25.12345,0,-0.0
OB-94,0_0_0,27461,0,8,0,0,0,0.0,0,0,0,0,0,0,4.0826,25.39345,0,-0.01
NY-92,0_0_0,20771,0,7,0,0,0,0.0,0,0,0,0,0,0,2.67968,26.20342,0,-0.0
OX-92,0_0_0,20768,0,7,0,0,0,0.0,0,0,0,0,0,0,14.37069,26.47342,0,-0.0
OZ-96,0_0_0,20481,0,7,0,0,0,0.0,0,0,0,0,0,0,15.30597,24.31348,0,-0.0
OY-95,0_0_0,21254,0,7,0,0,0,0.0,0,0,0,0,0,0,14.83833,24.58347,0,-0.0
OV-95,0_0_0,20992,0,7,0,0,0,0.0,0,0,0,0,0,0,13.43541,24.85346,0,-0.0
OY-93,0_0_0,19992,0,7,0,0,0,0.0,0,0,0,0,0,0,14.83833,25.66344,0,-0.0
OX-93,0_0_0,19815,0,7,0,0,0,0.0,0,0,0,0,0,0,14.37069,25.93343,0,-0.0
OW-92,0_0_0,20173,0,7,0,0,0,0.0,0,0,0,0,0,0,13.90305,26.20342,0,-0.0
OW-96,0_0_0,20107,0,7,0,0,0,0.0,0,0,0,0,0,0,13.90305,24.04349,0,-0.0
OW-94,0_0_0,20884,0,7,0,0,0,0.0,0,0,0,0,0,0,13.90305,25.12345,0,-0.0
OW-93,0_0_0,20341,0,7,0,0,0,0.0,0,0,0,0,0,0,13.90305,25.66344,0,-0.0
OV-96,0_0_0,20707,0,7,0,0,0,0.0,0,0,0,0,0,0,13.43541,24.31348,0,-0.0
OX-95,0_0_0,20427,0,7,0,0,0,0.0,0,0,0,0,0,0,14.37069,24.85346,0,-0.0
OW-95,0_0_0,20735,0,7,0,0,0,0.0,0,0,0,0,0,0,13.90305,24.58347,0,-0.0
OY-96,0_0_0,20893,0,7,0,0,0,0.0,0,0,0,0,0,0,14.83833,24.04349,0,-0.0
OX-96,0_0_0,20114,0,7,0,0,0,0.0,0,0,0,0,0,0,14.37069,24.31348,0,-0.0
OZ-93,0_0_0,20740,0,7,0,0,0,0.0,0,0,0,0,0,0,15.30597,25.93343,0,-0.0
OZ-94,0_0_0,21169,0,7,0,0,0,0.0,0,0,0,0,0,0,15.30597,25.39345,0,-0.0
OY-92,0_0_0,20416,0,7,0,0,0,0.0,0,0,0,0,0,0,14.83833,26.20342,0,-0.0
OY-94,0_0_0,19930,0,7,0,0,0,0.0,0,0,0,0,0,0,14.83833,25.12345,0,-0.0
OX-94,0_0_0,20219,0,7,0,0,0,0.0,0,0,0,0,0,0,14.37069,25.39345,0,-0.0
OW-98,0_0_0,21865,0,7,0,0,0,0.0,0,0,0,0,0,0,13.90305,22.96352,0,-0.01
OX-97,0_0_0,20471,0,7,0,0,0,0.0,0,0,0,0,0,0,14.37069,23.77349,0,-0.0
OY-99,0_0_0,18694,0,7,0,0,0,0.0,0,0,0,0,0,0,14.83833,22.42353,0,-0.0
PC-98,0_0_0,19997,0,7,0,0,0,0.0,0,0,0,0,0,0,16.70889,22.96352,0,-0.0
PC-99,0_0_0,19287,0,7,0,0,0,0.0,0,0,0,0,0,0,16.70889,22.42353,0,-0.0
PC-97,0_0_0,20848,0,7,0,0,0,0.0,0,0,0,0,0,0,16.70889,23.5035,0,-0.0
OY-98,0_0_0,19631,0,7,0,0,0,0.0,0,0,0,0,0,0,14.83833,22.96352,0,-0.0
PB-97,0_0_0,21007,0,7,0,0,0,0.0,0,0,0,0,0,0,16.24125,23.77349,0,-0.0
OZ-97,0_0_0,21242,0,7,0,0,0,0.0,0,0,0,0,0,0,15.30597,23.77349,0,-0.0
PB-99,0_0_0,19481,0,7,0,0,0,0.0,0,0,0,0,0,0,16.24125,22.69352,0,-0.0
